Person,Name,Birth Place,Birth Date,Party,Position
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Santa_Catarina_(state),1976-03-30,http://dbpedia.org/resource/Party_of_the_Brazilian_Woman,
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Brazil,1976-03-30,http://dbpedia.org/resource/Party_of_the_Brazilian_Woman,
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Florianópolis,1976-03-30,http://dbpedia.org/resource/Party_of_the_Brazilian_Woman,
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Santa_Catarina_(state),1976-03-30,http://dbpedia.org/resource/Socialism_and_Liberty_Party,
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Brazil,1976-03-30,http://dbpedia.org/resource/Socialism_and_Liberty_Party,
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Florianópolis,1976-03-30,http://dbpedia.org/resource/Socialism_and_Liberty_Party,
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Santa_Catarina_(state),1976-03-30,http://dbpedia.org/resource/Independent_politician,
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Brazil,1976-03-30,http://dbpedia.org/resource/Independent_politician,
http://dbpedia.org/resource/Cabo_Daciolo,Cabo Daciolo,http://dbpedia.org/resource/Florianópolis,1976-03-30,http://dbpedia.org/resource/Independent_politician,
http://dbpedia.org/resource/Cabo_Junio_Amaral,Cabo Junio Amaral,http://dbpedia.org/resource/Belo_Horizonte,1987-06-30,http://dbpedia.org/resource/Alliance_for_Brazil,
http://dbpedia.org/resource/Cabo_Junio_Amaral,Cabo Junio Amaral,http://dbpedia.org/resource/Minas_Gerais,1987-06-30,http://dbpedia.org/resource/Alliance_for_Brazil,
http://dbpedia.org/resource/Cabo_Junio_Amaral,Cabo Junio Amaral,http://dbpedia.org/resource/Belo_Horizonte,1987-06-30,http://dbpedia.org/resource/Social_Liberal_Party_(Brazil),
http://dbpedia.org/resource/Cabo_Junio_Amaral,Cabo Junio Amaral,http://dbpedia.org/resource/Minas_Gerais,1987-06-30,http://dbpedia.org/resource/Social_Liberal_Party_(Brazil),
http://dbpedia.org/resource/Cadwallader_C._Washburn,Cadwallader C. Washburn,"http://dbpedia.org/resource/Livermore,_Maine",1818-04-22,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Cadwallader_D._Colden,Cadwallader D. Colden,http://dbpedia.org/resource/Province_of_New_York,1769-04-04,http://dbpedia.org/resource/Federalist_party_(United_States),
http://dbpedia.org/resource/Cadwallader_D._Colden,Cadwallader D. Colden,"http://dbpedia.org/resource/Flushing,_Queens",1769-04-04,http://dbpedia.org/resource/Federalist_party_(United_States),
http://dbpedia.org/resource/Cadwallader_D._Colden,Cadwallader D. Colden,http://dbpedia.org/resource/British_America,1769-04-04,http://dbpedia.org/resource/Federalist_party_(United_States),
http://dbpedia.org/resource/Caesar_Augustus_Rodney,Caesar Rodney,http://dbpedia.org/resource/Delaware_Colony,1772-01-04,http://dbpedia.org/resource/Democratic-Republican_Party,
http://dbpedia.org/resource/Caesar_Augustus_Rodney,Caesar Rodney,http://dbpedia.org/resource/British_America,1772-01-04,http://dbpedia.org/resource/Democratic-Republican_Party,
http://dbpedia.org/resource/Caesar_Augustus_Rodney,Caesar Rodney,"http://dbpedia.org/resource/Dover,_Delaware",1772-01-04,http://dbpedia.org/resource/Democratic-Republican_Party,
http://dbpedia.org/resource/Caesar_Rodney,Caesar Rodney,http://dbpedia.org/resource/Delaware_Colony,1728-10-07,http://dbpedia.org/resource/Independent_politician,
http://dbpedia.org/resource/Caesar_Rodney,Caesar Rodney,"http://dbpedia.org/resource/Kent_County,_Delaware",1728-10-07,http://dbpedia.org/resource/Independent_politician,
http://dbpedia.org/resource/Caesar_Trunzo,Caesar Trunzo,http://dbpedia.org/resource/Brooklyn,1926-05-11,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Cafer_Seydamet_Qırımer,Cafer Seydamet Qırımer,http://dbpedia.org/resource/Crimea,1889-09-01,http://dbpedia.org/resource/Milliy_Firqa,
http://dbpedia.org/resource/Cafer_Seydamet_Qırımer,Cafer Seydamet Qırımer,http://dbpedia.org/resource/Russian_Empire,1889-09-01,http://dbpedia.org/resource/Milliy_Firqa,
http://dbpedia.org/resource/Cafer_Seydamet_Qırımer,Cafer Seydamet Qırımer,http://dbpedia.org/resource/Taurida_Governorate,1889-09-01,http://dbpedia.org/resource/Milliy_Firqa,
http://dbpedia.org/resource/Cafer_Seydamet_Qırımer,Cafer Seydamet Qırımer,http://dbpedia.org/resource/Krasnokamianka_(urban-type_settlement),1889-09-01,http://dbpedia.org/resource/Milliy_Firqa,
http://dbpedia.org/resource/Café_Filho,João Café Filho,http://dbpedia.org/resource/Rio_Grande_do_Norte,1899-02-03,http://dbpedia.org/resource/Social_Progressive_Party,
http://dbpedia.org/resource/Café_Filho,João Café Filho,"http://dbpedia.org/resource/Natal,_Rio_Grande_do_Norte",1899-02-03,http://dbpedia.org/resource/Social_Progressive_Party,
http://dbpedia.org/resource/Cahir_Davitt,Cahir Davitt,http://dbpedia.org/resource/Dublin,1894-08-15,http://dbpedia.org/resource/Fianna_Fáil,
http://dbpedia.org/resource/Cahir_Davitt,Cahir Davitt,http://dbpedia.org/resource/Rathmines,1894-08-15,http://dbpedia.org/resource/Fianna_Fáil,
http://dbpedia.org/resource/Cai_E,Cai E,http://dbpedia.org/resource/Qing_dynasty,1882-12-19,http://dbpedia.org/resource/Progressive_Party_(China),
http://dbpedia.org/resource/Cai_E,Cai E,http://dbpedia.org/resource/Hunan,1882-12-19,http://dbpedia.org/resource/Progressive_Party_(China),
http://dbpedia.org/resource/Cai_E,Cai E,http://dbpedia.org/resource/Shaoyang,1882-12-19,http://dbpedia.org/resource/Progressive_Party_(China),
http://dbpedia.org/resource/Cai_E,Cai E,http://dbpedia.org/resource/Qing_dynasty,1882-12-19,http://dbpedia.org/resource/Tongmenghui,
http://dbpedia.org/resource/Cai_E,Cai E,http://dbpedia.org/resource/Hunan,1882-12-19,http://dbpedia.org/resource/Tongmenghui,
http://dbpedia.org/resource/Cai_E,Cai E,http://dbpedia.org/resource/Shaoyang,1882-12-19,http://dbpedia.org/resource/Tongmenghui,
http://dbpedia.org/resource/Cai_Mingzhao,Cai Mingzhao,http://dbpedia.org/resource/Rizhao,1955-06-16,http://dbpedia.org/resource/Communist_Party_of_China,
http://dbpedia.org/resource/Cai_Mingzhao,Cai Mingzhao,http://dbpedia.org/resource/Shandong,1955-06-16,http://dbpedia.org/resource/Communist_Party_of_China,
http://dbpedia.org/resource/Cai_Qi,Cai Qi,http://dbpedia.org/resource/Fujian,1955-12-05,http://dbpedia.org/resource/Chinese_Communist_Party,
http://dbpedia.org/resource/Cai_Qi,Cai Qi,http://dbpedia.org/resource/Youxi_County,1955-12-05,http://dbpedia.org/resource/Chinese_Communist_Party,
http://dbpedia.org/resource/Cai_Qi,Cai Qi,http://dbpedia.org/resource/China,1955-12-05,http://dbpedia.org/resource/Chinese_Communist_Party,
http://dbpedia.org/resource/Cain_Mathema,Cain Mathema,http://dbpedia.org/resource/Southern_Rhodesia,1947-01-25,http://dbpedia.org/resource/ZANU-PF,
http://dbpedia.org/resource/Caio_Narcio,Caio Narcio,http://dbpedia.org/resource/Uberlândia,1986-08-21,http://dbpedia.org/resource/Brazilian_Social_Democracy_Party,
http://dbpedia.org/resource/Caitlin_Collins,Caitlin Collins,http://dbpedia.org/resource/Scotland,1988-07-22,http://dbpedia.org/resource/Australian_Labor_Party_(Western_Australian_Branch),
http://dbpedia.org/resource/Caitlin_Collins,Caitlin Collins,http://dbpedia.org/resource/Aberdeen,1988-07-22,http://dbpedia.org/resource/Australian_Labor_Party_(Western_Australian_Branch),
http://dbpedia.org/resource/Caitlin_Halligan,Caitlin Halligan,"http://dbpedia.org/resource/Xenia,_Ohio",1966-12-14,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Caitlín_Brugha,Caitlín Brugha,"http://dbpedia.org/resource/Birr,_County_Offaly",1879-12-11,http://dbpedia.org/resource/Sinn_Féin,
http://dbpedia.org/resource/Caitríona_Ruane,Caitríona Ruane,http://dbpedia.org/resource/Republic_of_Ireland,1962-07-19,http://dbpedia.org/resource/Sinn_Féin,
http://dbpedia.org/resource/Caitríona_Ruane,Caitríona Ruane,http://dbpedia.org/resource/County_Mayo,1962-07-19,http://dbpedia.org/resource/Sinn_Féin,
http://dbpedia.org/resource/Caitríona_Ruane,Caitríona Ruane,http://dbpedia.org/resource/Swinford,1962-07-19,http://dbpedia.org/resource/Sinn_Féin,
http://dbpedia.org/resource/Cajetan_Graf_von_Spreti,Cajetan Graf von Spreti,http://dbpedia.org/resource/Munich,1905-02-08,http://dbpedia.org/resource/Nazi_Party,
http://dbpedia.org/resource/Cajus_Julius_Caesar,Cajus Julius Caesar,http://dbpedia.org/resource/Rinteln,1951-01-22,http://dbpedia.org/resource/Christian_Democratic_Union_of_Germany,
http://dbpedia.org/resource/Cajus_Julius_Caesar,Cajus Julius Caesar,http://dbpedia.org/resource/West_Germany,1951-01-22,http://dbpedia.org/resource/Christian_Democratic_Union_of_Germany,
http://dbpedia.org/resource/Cal_Anderson,Cal Anderson,http://dbpedia.org/resource/Washington_(state),1948-05-02,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Cal_Anderson,Cal Anderson,http://dbpedia.org/resource/Seattle,1948-05-02,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Cal_Bahr,Cal Bahr,"http://dbpedia.org/resource/Cook_County,_Illinois",1962-07-17,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Cal_Cunningham,Cal Cunningham,"http://dbpedia.org/resource/Winston-Salem,_North_Carolina",1973-08-06,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Cal_Dooley,Cal Dooley,"http://dbpedia.org/resource/Visalia,_California",1954-01-11,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Cal_Forrest,Cal Forrest,"http://dbpedia.org/resource/Augusta,_Georgia",1977-05-22,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Cal_Holman,Calvin Morns Holman,"http://dbpedia.org/resource/Topeka,_Kansas",1931-03-30,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Cal_Larson,Cal Larson,"http://dbpedia.org/resource/Glyndon,_Minnesota",1930-08-10,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Cal_Larson,Cal Larson,"http://dbpedia.org/resource/Glyndon,_Minnesota",1930-08-10,http://dbpedia.org/resource/Independent_politician,
http://dbpedia.org/resource/Cal_Rampton,Cal Rampton,"http://dbpedia.org/resource/Bountiful,_Utah",1913-11-06,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Caldwell_Stewart,Robert Dugald Caldwell Stewart,"http://dbpedia.org/resource/Dalhousie,_New_Brunswick",1907-12-02,http://dbpedia.org/resource/Progressive_Conservative_Party_of_Canada,
http://dbpedia.org/resource/Caldwell_Stewart,Robert Dugald Caldwell Stewart,"http://dbpedia.org/resource/Dalhousie,_New_Brunswick",1907-12-02,http://dbpedia.org/resource/Conservative_Party_of_Canada_(1867–1942),
http://dbpedia.org/resource/Caleb_Ayer,Caleb Ayer,"http://dbpedia.org/resource/Newfield,_Maine",1813-05-22,http://dbpedia.org/resource/Maine_Democratic_Party,
http://dbpedia.org/resource/Caleb_Blood_Smith,Caleb Blood Smith,http://dbpedia.org/resource/Boston,1808-04-16,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Blood_Smith,Caleb Blood Smith,http://dbpedia.org/resource/Massachusetts,1808-04-16,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Blood_Smith,Caleb Blood Smith,http://dbpedia.org/resource/Boston,1808-04-16,http://dbpedia.org/resource/Whig_Party_(United_States),
http://dbpedia.org/resource/Caleb_Blood_Smith,Caleb Blood Smith,http://dbpedia.org/resource/Massachusetts,1808-04-16,http://dbpedia.org/resource/Whig_Party_(United_States),
http://dbpedia.org/resource/Caleb_Cushing,Caleb Cushing,"http://dbpedia.org/resource/Salisbury,_Massachusetts",1800-01-17,http://dbpedia.org/resource/Democratic-Republican_Party,
http://dbpedia.org/resource/Caleb_Cushing,Caleb Cushing,"http://dbpedia.org/resource/Salisbury,_Massachusetts",1800-01-17,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Caleb_Cushing,Caleb Cushing,"http://dbpedia.org/resource/Salisbury,_Massachusetts",1800-01-17,http://dbpedia.org/resource/Whig_Party_(United_States),
http://dbpedia.org/resource/Caleb_Cushing,Caleb Cushing,"http://dbpedia.org/resource/Salisbury,_Massachusetts",1800-01-17,http://dbpedia.org/resource/National_Republican_Party,
http://dbpedia.org/resource/Caleb_Ellis,Caleb Ellis,"http://dbpedia.org/resource/Walpole,_Massachusetts",1767-04-16,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_Ellis,Caleb Ellis,http://dbpedia.org/resource/British_America,1767-04-16,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_Ellis,Caleb Ellis,http://dbpedia.org/resource/Province_of_Massachusetts_Bay,1767-04-16,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_Frostman,Caleb Frostman,"http://dbpedia.org/resource/Stevens_Point,_Wisconsin",1984-11-22,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Caleb_Hanna,Caleb Hanna,"http://dbpedia.org/resource/Summersville,_West_Virginia",1999-10-29,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Hopkins_(Upper_Canada_politician),Caleb Hopkins,"http://dbpedia.org/resource/Frankford_Township,_New_Jersey",1786-06-10,http://dbpedia.org/resource/Clear_Grits,
http://dbpedia.org/resource/Caleb_Hopkins_(Upper_Canada_politician),Caleb Hopkins,"http://dbpedia.org/resource/Frankford_Township,_New_Jersey",1786-06-10,http://dbpedia.org/resource/Reform_movement_(Upper_Canada),
http://dbpedia.org/resource/Caleb_Lyon,Caleb Lyon,"http://dbpedia.org/resource/Greig,_New_York",1822-12-07,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Newbold_Taylor,Caleb Newbold Taylor,"http://dbpedia.org/resource/Bristol_Township,_Bucks_County,_Pennsylvania",1813-07-27,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_P._Barns,Caleb P. Barns,"http://dbpedia.org/resource/Owego,_New_York",1812-01-12,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Caleb_P._Barns,Caleb P. Barns,"http://dbpedia.org/resource/Owego,_New_York",1812-01-12,http://dbpedia.org/resource/Whig_Party_(United_States),
http://dbpedia.org/resource/Caleb_P._Bennett,Caleb P. Bennett,http://dbpedia.org/resource/Province_of_Pennsylvania,1758-11-11,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Caleb_P._Bennett,Caleb P. Bennett,"http://dbpedia.org/resource/Chester_County,_Pennsylvania",1758-11-11,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Caleb_Powers,Caleb Powers,"http://dbpedia.org/resource/Whitley_County,_Kentucky",1869-02-01,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Q._Dyer,Caleb Q. Dyer,"http://dbpedia.org/resource/Stoneham,_Massachusetts",1996-05-05,http://dbpedia.org/resource/Libertarian_Party_of_New_Hampshire,
http://dbpedia.org/resource/Caleb_Q._Dyer,Caleb Q. Dyer,"http://dbpedia.org/resource/Stoneham,_Massachusetts",1996-05-05,http://dbpedia.org/resource/New_Hampshire_Republican_State_Committee,
http://dbpedia.org/resource/Caleb_R._Layton,Caleb R. Layton,http://dbpedia.org/resource/Delaware,1851-09-08,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_R._Layton,Caleb R. Layton,"http://dbpedia.org/resource/Frankford,_Delaware",1851-09-08,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Rodney,Caleb Rodney,http://dbpedia.org/resource/Delaware_Colony,1767-04-29,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_Rodney,Caleb Rodney,"http://dbpedia.org/resource/Lewes,_Delaware",1767-04-29,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_Rowden,Caleb Rowden,"http://dbpedia.org/resource/Joplin,_Missouri",1982-10-22,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_S._Layton,Caleb Sipple Layton,http://dbpedia.org/resource/Delaware,1798-04-12,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_S._Layton,Caleb Sipple Layton,"http://dbpedia.org/resource/Sussex_County,_Delaware",1798-04-12,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_S._Layton,Caleb Sipple Layton,http://dbpedia.org/resource/Delaware,1798-04-12,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_S._Layton,Caleb Sipple Layton,"http://dbpedia.org/resource/Sussex_County,_Delaware",1798-04-12,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_S._Layton,Caleb Sipple Layton,http://dbpedia.org/resource/Delaware,1798-04-12,http://dbpedia.org/resource/United_States_Whig_Party,
http://dbpedia.org/resource/Caleb_S._Layton,Caleb Sipple Layton,"http://dbpedia.org/resource/Sussex_County,_Delaware",1798-04-12,http://dbpedia.org/resource/United_States_Whig_Party,
http://dbpedia.org/resource/Caleb_Shaffner,Caleb Shaffner,"http://dbpedia.org/resource/Annapolis_County,_Nova_Scotia",1846-02-01,http://dbpedia.org/resource/Conservative_Party_of_Nova_Scotia,
http://dbpedia.org/resource/Caleb_Shaffner,Caleb Shaffner,http://dbpedia.org/resource/Nictaux,1846-02-01,http://dbpedia.org/resource/Conservative_Party_of_Nova_Scotia,
http://dbpedia.org/resource/Caleb_Strong,Caleb Strong,http://dbpedia.org/resource/British_America,1745-01-09,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_Strong,Caleb Strong,"http://dbpedia.org/resource/Northampton,_Massachusetts",1745-01-09,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_Strong,Caleb Strong,http://dbpedia.org/resource/Province_of_Massachusetts_Bay,1745-01-09,http://dbpedia.org/resource/Federalist_Party_(United_States),
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,http://dbpedia.org/resource/Province_of_New_York,1759-12-22,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,"http://dbpedia.org/resource/Scarsdale,_New_York",1759-12-22,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,http://dbpedia.org/resource/British_America,1759-12-22,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,http://dbpedia.org/resource/Province_of_New_York,1759-12-22,http://dbpedia.org/resource/Anti-Federalism,
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,"http://dbpedia.org/resource/Scarsdale,_New_York",1759-12-22,http://dbpedia.org/resource/Anti-Federalism,
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,http://dbpedia.org/resource/British_America,1759-12-22,http://dbpedia.org/resource/Anti-Federalism,
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,http://dbpedia.org/resource/Province_of_New_York,1759-12-22,http://dbpedia.org/resource/Democratic-Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,"http://dbpedia.org/resource/Scarsdale,_New_York",1759-12-22,http://dbpedia.org/resource/Democratic-Republican_Party_(United_States),
http://dbpedia.org/resource/Caleb_Tompkins,Caleb Tompkins,http://dbpedia.org/resource/British_America,1759-12-22,http://dbpedia.org/resource/Democratic-Republican_Party_(United_States),
http://dbpedia.org/resource/Calixto_Zaldivar,Calixto Zaldivar,"http://dbpedia.org/resource/Pandan,_Antique",1904-09-13,http://dbpedia.org/resource/Nacionalista_Party,
http://dbpedia.org/resource/Calixto_Zaldivar,Calixto Zaldivar,http://dbpedia.org/resource/Insular_Government_of_the_Philippine_Islands,1904-09-13,http://dbpedia.org/resource/Nacionalista_Party,
http://dbpedia.org/resource/Calle_Schlettwein,Calle Schlettwein,http://dbpedia.org/resource/Otjiwarongo,1954-06-13,http://dbpedia.org/resource/SWAPO,
http://dbpedia.org/resource/Calle_Schlettwein,Calle Schlettwein,http://dbpedia.org/resource/South_West_Africa,1954-06-13,http://dbpedia.org/resource/SWAPO,
http://dbpedia.org/resource/Callista_Chimombo,Callista Mutharika,"http://dbpedia.org/resource/Zomba,_Malawi",1959-05-24,http://dbpedia.org/resource/Democratic_Progressive_Party_(Malawi),
http://dbpedia.org/resource/Callista_Chimombo,Callista Mutharika,http://dbpedia.org/resource/Federation_of_Rhodesia_and_Nyasaland,1959-05-24,http://dbpedia.org/resource/Democratic_Progressive_Party_(Malawi),
http://dbpedia.org/resource/Callista_Gingrich,Callista Gingrich,"http://dbpedia.org/resource/Whitehall,_Wisconsin",1966-03-04,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Callum_McCaig,Callum McCaig,http://dbpedia.org/resource/Scotland,1985-01-06,http://dbpedia.org/resource/Scottish_National_Party,
http://dbpedia.org/resource/Callum_McCaig,Callum McCaig,http://dbpedia.org/resource/Aberdeen,1985-01-06,http://dbpedia.org/resource/Scottish_National_Party,
http://dbpedia.org/resource/Calum_Kerr,Calum Kerr,http://dbpedia.org/resource/Scotland,1972-04-05,http://dbpedia.org/resource/Scottish_National_Party,
http://dbpedia.org/resource/Calum_Kerr,Calum Kerr,http://dbpedia.org/resource/Galashiels,1972-04-05,http://dbpedia.org/resource/Scottish_National_Party,
http://dbpedia.org/resource/Calum_MacDonald_(politician),Calum MacDonald,http://dbpedia.org/resource/Stornoway,1956-05-07,http://dbpedia.org/resource/Labour_Party_(UK),
http://dbpedia.org/resource/Calvary_Morris,Calvary Morris,"http://dbpedia.org/resource/Charleston,_West_Virginia",1798-01-15,http://dbpedia.org/resource/Whig_Party_(United_States),
http://dbpedia.org/resource/Calvin_Ball_III,Calvin Ball III,"http://dbpedia.org/resource/Catonsville,_Maryland",1975-09-02,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Calvin_Britain,Calvin Britain,"http://dbpedia.org/resource/Jefferson_County,_New_York",1800-12-31,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Calvin_C._Chaffee,Calvin C. Chaffee,"http://dbpedia.org/resource/Saratoga_Springs,_New_York",1811-08-28,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Calvin_C._Chaffee,Calvin C. Chaffee,"http://dbpedia.org/resource/Saratoga_Springs,_New_York",1811-08-28,http://dbpedia.org/resource/Know_Nothing,
http://dbpedia.org/resource/Calvin_Callahan,Calvin Callahan,"http://dbpedia.org/resource/Lincoln_County,_Wisconsin",1999-03-02,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Calvin_D._Johnson,Calvin D. Johnson,"http://dbpedia.org/resource/Fordsville,_Kentucky",1898-11-22,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Calvin_E._Wright,Calvin E. Wright,"http://dbpedia.org/resource/Herrington,_Kansas",1909-01-29,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Calvin_F._Steele,Calvin F. Steele,"http://dbpedia.org/resource/Rochelle,_Illinois",1842-08-19,http://dbpedia.org/resource/Nebraska_Republican_Party,
http://dbpedia.org/resource/Calvin_Goings,Calvin Goings,"http://dbpedia.org/resource/Puyallup,_Washington",1973-04-03,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Calvin_H._Blodgett,Calvin H. Blodgett,"http://dbpedia.org/resource/Randolph_Center,_Vermont",1827-04-07,http://dbpedia.org/resource/Democratic_Party_(United_States),
http://dbpedia.org/resource/Calvin_H._Upham,C. H. Upham,"http://dbpedia.org/resource/Westminster,_Massachusetts",1828-02-18,http://dbpedia.org/resource/Republican_Party_(United_States),
http://dbpedia.org/resource/Calvin_H._Wiley,Calvin H. Wiley,http://dbpedia.org/resource/North_Carolina,1819-02-03,http://dbpedia.org/resource/Whig_Party_(United_States),
