Player,Name,Birth Place,Birth Date,Team,Position
http://dbpedia.org/resource/Cabore,Cabore,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Esporte_Clube_Vitória,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Cabore,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/FC_Tokyo,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Cabore,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Gyeongnam_FC,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Cabore,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Umm-Salal_Sports_Club,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Brazil,1980-02-19,http://dbpedia.org/resource/Bonsucesso_Futebol_Clube,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Brazil,1980-02-19,http://dbpedia.org/resource/Ituano_Futebol_Clube,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Brazil,1980-02-19,http://dbpedia.org/resource/Esporte_Clube_Ipitanga_da_Bahia,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Brazil,1980-02-19,http://dbpedia.org/resource/Al-Arabi_SC_(Qatar),http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Brazil,1980-02-19,http://dbpedia.org/resource/Esporte_Clube_Vitória,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Brazil,1980-02-19,http://dbpedia.org/resource/FC_Tokyo,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Brazil,1980-02-19,http://dbpedia.org/resource/Gyeongnam_FC,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Brazil,1980-02-19,http://dbpedia.org/resource/Umm-Salal_Sports_Club,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,"http://dbpedia.org/resource/Salvador,_Bahia",1980-02-19,http://dbpedia.org/resource/Bonsucesso_Futebol_Clube,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,"http://dbpedia.org/resource/Salvador,_Bahia",1980-02-19,http://dbpedia.org/resource/Ituano_Futebol_Clube,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,"http://dbpedia.org/resource/Salvador,_Bahia",1980-02-19,http://dbpedia.org/resource/Esporte_Clube_Ipitanga_da_Bahia,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,"http://dbpedia.org/resource/Salvador,_Bahia",1980-02-19,http://dbpedia.org/resource/Al-Arabi_SC_(Qatar),http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,"http://dbpedia.org/resource/Salvador,_Bahia",1980-02-19,http://dbpedia.org/resource/Esporte_Clube_Vitória,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,"http://dbpedia.org/resource/Salvador,_Bahia",1980-02-19,http://dbpedia.org/resource/FC_Tokyo,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,"http://dbpedia.org/resource/Salvador,_Bahia",1980-02-19,http://dbpedia.org/resource/Gyeongnam_FC,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,"http://dbpedia.org/resource/Salvador,_Bahia",1980-02-19,http://dbpedia.org/resource/Umm-Salal_Sports_Club,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Bonsucesso_Futebol_Clube,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Ituano_Futebol_Clube,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Esporte_Clube_Ipitanga_da_Bahia,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Al-Arabi_SC_(Qatar),http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Esporte_Clube_Vitória,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/FC_Tokyo,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Gyeongnam_FC,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabore,Everaldo de Jesus Pereira,http://dbpedia.org/resource/Bahia,1980-02-19,http://dbpedia.org/resource/Umm-Salal_Sports_Club,http://dbpedia.org/resource/Forward_(association_football)
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Genoa_C.F.C.,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Basel,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Lausanne-Sport,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Zürich,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Sunderland_A.F.C.,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-18_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-19_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-20_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Sevilla_Atlético,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Le_Mont,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Etoile_Broye,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Moudon,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/Genoa_C.F.C.,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/FC_Basel,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/FC_Lausanne-Sport,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/FC_Zürich,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/Sunderland_A.F.C.,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-18_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-19_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-20_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/Sevilla_Atlético,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/FC_Le_Mont,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/FC_Etoile_Broye,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Cabral,http://dbpedia.org/resource/Praia,1988-10-22,http://dbpedia.org/resource/FC_Moudon,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Genoa_C.F.C.,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Basel,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Lausanne-Sport,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Zürich,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Sunderland_A.F.C.,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-18_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-19_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Switzerland_national_under-20_football_team,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/Sevilla_Atlético,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Le_Mont,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Etoile_Broye,http://dbpedia.org/resource/Defensive_midfielder
http://dbpedia.org/resource/Cabral_(footballer),Adilson Tavares Varela,http://dbpedia.org/resource/Cape_Verde,1988-10-22,http://dbpedia.org/resource/FC_Moudon,http://dbpedia.org/resource/Defensive_midfielder
