Researcher,Name,Birth Place,Birth Date,Notable Works
http://dbpedia.org/resource/Camille_Guérin,Camille Guérin,http://dbpedia.org/resource/France,1872-12-22,
http://dbpedia.org/resource/Camille_Guérin,Camille Guérin,http://dbpedia.org/resource/Poitiers,1872-12-22,
http://dbpedia.org/resource/Camille_Jordan,Camille Jordan,http://dbpedia.org/resource/Lyon,1838-01-05,
http://dbpedia.org/resource/Camille_Matignon,Camille Matignon,http://dbpedia.org/resource/Saint-Maurice-aux-Riches-Hommes,1867-01-03,
http://dbpedia.org/resource/Campbell_Cowan_Edgar,Campbell Cowan Edgar,http://dbpedia.org/resource/Scotland,1870-12-26,
http://dbpedia.org/resource/Campbell_Cowan_Edgar,Campbell Cowan Edgar,http://dbpedia.org/resource/Tongland,1870-12-26,
http://dbpedia.org/resource/Campbell_Cowan_Edgar,Campbell Cowan Edgar,http://dbpedia.org/resource/Kirkcudbrightshire,1870-12-26,
http://dbpedia.org/resource/Canan_Dağdeviren,Canan Dağdeviren,"http://dbpedia.org/resource/Istanbul,_Turkey",1985-05-04,
http://dbpedia.org/resource/Candace_Pert,Candace Beebe Pert,"http://dbpedia.org/resource/Manhattan,_New_York_City",1946-06-26,
http://dbpedia.org/resource/Cao_Chunan,Cao Chunan,http://dbpedia.org/resource/Changshu,1930-08-15,
http://dbpedia.org/resource/Cao_Chunan,Cao Chunan,http://dbpedia.org/resource/Jiangsu,1930-08-15,
http://dbpedia.org/resource/Cao_Tianqin,Cao Tianqin,http://dbpedia.org/resource/Beijing,1920-12-05,
http://dbpedia.org/resource/Cao_Yaofeng,Cao Yaofeng,http://dbpedia.org/resource/Weinan,1953-12-12,
http://dbpedia.org/resource/Cao_Yaofeng,Cao Yaofeng,http://dbpedia.org/resource/Shaanxi,1953-12-12,
http://dbpedia.org/resource/Cardinal_Warde,Cardinal Warde,"http://dbpedia.org/resource/Christ_Church,_Barbados",1945-07-14,
http://dbpedia.org/resource/Carew_Arthur_Meredith,C. A. Meredith,http://dbpedia.org/resource/Dublin,1904-06-28,
http://dbpedia.org/resource/Carey_Coombs,Carey Franklin Coombs,http://dbpedia.org/resource/Castle_Cary,1879-09-05,
http://dbpedia.org/resource/Carey_Coombs,Carey Franklin Coombs,http://dbpedia.org/resource/England,1879-09-05,
http://dbpedia.org/resource/Carey_Coombs,Carey Franklin Coombs,http://dbpedia.org/resource/Frome,1879-09-05,
http://dbpedia.org/resource/Carey_Coombs,Carey Franklin Coombs,http://dbpedia.org/resource/Somerset,1879-09-05,
http://dbpedia.org/resource/Cargill_Gilston_Knott,Cargill Gilston Knott,http://dbpedia.org/resource/Penicuik,1856-06-30,
http://dbpedia.org/resource/Carin_Bondar,Carin Bondar,http://dbpedia.org/resource/British_Columbia,1975-05-20,
http://dbpedia.org/resource/Carin_Bondar,Carin Bondar,http://dbpedia.org/resource/New_Westminster,1975-05-20,
http://dbpedia.org/resource/Carl-Erik_Quensel,Carl-Erik Quensel,http://dbpedia.org/resource/Malmö,1907-10-09,
http://dbpedia.org/resource/Carl-Erik_Quensel,Carl-Erik Quensel,http://dbpedia.org/resource/Sweden,1907-10-09,
http://dbpedia.org/resource/Carl-Gustaf_Rossby,Carl-Gustaf Rossby,http://dbpedia.org/resource/Stockholm,1898-12-28,
http://dbpedia.org/resource/Carl-Gustaf_Rossby,Carl-Gustaf Rossby,http://dbpedia.org/resource/Sweden,1898-12-28,
http://dbpedia.org/resource/Carl_A._Rouse,Carl A. Rouse,"http://dbpedia.org/resource/Hazelton_(Youngstown,_Ohio)",1926-07-14,
http://dbpedia.org/resource/Carl_A._Schenck,Carl A. Schenck,http://dbpedia.org/resource/Germany,1868-03-25,
http://dbpedia.org/resource/Carl_A._Schenck,Carl A. Schenck,http://dbpedia.org/resource/Darmstadt,1868-03-25,
http://dbpedia.org/resource/Carl_Adam_Petri,Carl Adam Petri,http://dbpedia.org/resource/Leipzig,1926-07-12,
http://dbpedia.org/resource/Carl_Adam_Petri,Carl Adam Petri,http://dbpedia.org/resource/Weimar_Republic,1926-07-12,
http://dbpedia.org/resource/Carl_Anton_Bjerknes,Carl Anton Bjerknes,http://dbpedia.org/resource/Norway,1825-10-24,
http://dbpedia.org/resource/Carl_Anton_Bjerknes,Carl Anton Bjerknes,http://dbpedia.org/resource/Oslo,1825-10-24,
http://dbpedia.org/resource/Carl_Auer_von_Welsbach,Carl Auer von Welsbach,http://dbpedia.org/resource/Vienna,1858-09-01,
http://dbpedia.org/resource/Carl_Auer_von_Welsbach,Carl Auer von Welsbach,http://dbpedia.org/resource/Austrian_Empire,1858-09-01,
http://dbpedia.org/resource/Carl_August_von_Steinheil,Carl August von Steinheil,http://dbpedia.org/resource/Ribeauvillé,1801-10-12,
http://dbpedia.org/resource/Carl_August_von_Steinheil,Carl August von Steinheil,http://dbpedia.org/resource/Alsace,1801-10-12,
http://dbpedia.org/resource/Carl_Barus,Carl Barus,http://dbpedia.org/resource/United_States,1856-02-19,
http://dbpedia.org/resource/Carl_Barus,Carl Barus,http://dbpedia.org/resource/Cincinnati,1856-02-19,
http://dbpedia.org/resource/Carl_Bergmann_(anatomist),Carl Bergmann,http://dbpedia.org/resource/Göttingen,1814-05-18,
http://dbpedia.org/resource/Carl_Bolle_(naturalist),Carl Bolle,http://dbpedia.org/resource/Berlin,1821-11-21,
http://dbpedia.org/resource/Carl_Bolle_(naturalist),Carl Bolle,http://dbpedia.org/resource/Germany,1821-11-21,
http://dbpedia.org/resource/Carl_Borivoj_Presl,Carl Borivoj Presl,http://dbpedia.org/resource/Prague,1794-02-17,
http://dbpedia.org/resource/Carl_Borivoj_Presl,Carl Borivoj Presl,http://dbpedia.org/resource/Habsburg_monarchy,1794-02-17,
http://dbpedia.org/resource/Carl_Borivoj_Presl,Carl Borivoj Presl,http://dbpedia.org/resource/Kingdom_of_Bohemia,1794-02-17,
http://dbpedia.org/resource/Carl_Bosch,Carl Bosch,http://dbpedia.org/resource/Cologne,1874-08-27,
http://dbpedia.org/resource/Carl_Bosch,Carl Bosch,http://dbpedia.org/resource/German_Empire,1874-08-27,
http://dbpedia.org/resource/Carl_Braun_(obstetrician),Carl Braun (obstetrician),http://dbpedia.org/resource/Zistersdorf,1822-03-22,
http://dbpedia.org/resource/Carl_Braun_(obstetrician),Carl Braun (obstetrician),http://dbpedia.org/resource/Austria,1822-03-22,
http://dbpedia.org/resource/Carl_Braun_(obstetrician),Carl Braun (obstetrician),http://dbpedia.org/resource/Niederösterreich,1822-03-22,
http://dbpedia.org/resource/Carl_Chang_(computer_scientist),Carl K.Chang,http://dbpedia.org/resource/Taichung,1952-03-05,
http://dbpedia.org/resource/Carl_Chang_(computer_scientist),Carl K.Chang,http://dbpedia.org/resource/Taiwan,1952-03-05,
http://dbpedia.org/resource/Carl_Christ,Carl F. Christ,http://dbpedia.org/resource/Chicago,1923-09-19,
http://dbpedia.org/resource/Carl_Christ,Carl F. Christ,http://dbpedia.org/resource/Illinois,1923-09-19,
http://dbpedia.org/resource/Carl_Culmann,Carl Culmann,http://dbpedia.org/resource/German_Confederation,1821-07-10,
http://dbpedia.org/resource/Carl_Culmann,Carl Culmann,http://dbpedia.org/resource/Bad_Bergzabern,1821-07-10,
http://dbpedia.org/resource/Carl_David_Anderson,Carl David Anderson,"http://dbpedia.org/resource/New_York_City,_New_York",1905-09-03,
http://dbpedia.org/resource/Carl_Djerassi,Carl Djerassi,http://dbpedia.org/resource/Vienna,1923-10-29,
http://dbpedia.org/resource/Carl_Djerassi,Carl Djerassi,http://dbpedia.org/resource/First_Republic_of_Austria,1923-10-29,
http://dbpedia.org/resource/Carl_Duisberg,Carl Duisberg,http://dbpedia.org/resource/Rhine_Province,1861-09-29,
http://dbpedia.org/resource/Carl_Duisberg,Carl Duisberg,http://dbpedia.org/resource/Barmen,1861-09-29,
http://dbpedia.org/resource/Carl_Duisberg,Carl Duisberg,http://dbpedia.org/resource/Kingdom_of_Prussia,1861-09-29,
http://dbpedia.org/resource/Carl_E._Taylor,Carl E Taylor,http://dbpedia.org/resource/Landour,1916-07-26,
http://dbpedia.org/resource/Carl_E._Taylor,Carl E Taylor,http://dbpedia.org/resource/India,1916-07-26,
http://dbpedia.org/resource/Carl_E._Thoresen,Carl E. Thoresen,http://dbpedia.org/resource/California,1933-07-22,
http://dbpedia.org/resource/Carl_E._Thoresen,Carl E. Thoresen,http://dbpedia.org/resource/San_Francisco,1933-07-22,
http://dbpedia.org/resource/Carl_Edvard_Marius_Levy,Carl Edvard Marius Levy,http://dbpedia.org/resource/Denmark,1808-09-10,
http://dbpedia.org/resource/Carl_Edvard_Marius_Levy,Carl Edvard Marius Levy,http://dbpedia.org/resource/Copenhagen,1808-09-10,
http://dbpedia.org/resource/Carl_Emil_Schorske,Carl Emil Schorske,"http://dbpedia.org/resource/New_York_City,_New_York",1915-03-15,
http://dbpedia.org/resource/Carl_Erengisle_Hyltén-Cavallius,Carl Erengisle Hyltén-Cavallius,http://dbpedia.org/resource/Vislanda,1817-02-19,
http://dbpedia.org/resource/Carl_F._Kraenzel,Carl Frederick Kraenzel,"http://dbpedia.org/resource/Hebron,_North_Dakota",1906-11-01,
http://dbpedia.org/resource/Carl_Friedrich_August_Alexander_Crüger,Carl Friedrich August Alexander Crüger,"http://dbpedia.org/resource/Fürstenberg,_Lower_Saxony",1813-02-26,
http://dbpedia.org/resource/Carl_Friedrich_Kielmeyer,,http://dbpedia.org/resource/Bebenhausen,1765-10-22,
http://dbpedia.org/resource/Carl_Friedrich_Kielmeyer,Carl Friedrich Kielmeyer,http://dbpedia.org/resource/Bebenhausen,1765-10-22,
http://dbpedia.org/resource/Carl_Friedrich_Warnstorf,Carl Friedrich Warnstorf,http://dbpedia.org/resource/Lubsko,1837-12-02,
http://dbpedia.org/resource/Carl_Friedrich_Warnstorf,Carl Friedrich Warnstorf,http://dbpedia.org/resource/Poland,1837-12-02,
http://dbpedia.org/resource/Carl_Friedrich_Wilhelm_Claus,Carl Friedrich Wilhelm Claus,http://dbpedia.org/resource/Kassel,1835-01-02,
http://dbpedia.org/resource/Carl_Friedrich_von_Weizsäcker,Carl Friedrich von Weizsäcker,http://dbpedia.org/resource/Province_of_Schleswig-Holstein,1912-06-28,
http://dbpedia.org/resource/Carl_Friedrich_von_Weizsäcker,Carl Friedrich von Weizsäcker,http://dbpedia.org/resource/German_Empire,1912-06-28,
http://dbpedia.org/resource/Carl_Friedrich_von_Weizsäcker,Carl Friedrich von Weizsäcker,http://dbpedia.org/resource/Kiel,1912-06-28,
http://dbpedia.org/resource/Carl_G._Jones,Carl Gwynfe Jones,http://dbpedia.org/resource/Wales,1954-06-20,
http://dbpedia.org/resource/Carl_G._Jones,Carl Gwynfe Jones,"http://dbpedia.org/resource/Carmarthen,_Wales",1954-06-20,
http://dbpedia.org/resource/Carl_Gustaf_Mosander,Carl Gustaf Mosander,http://dbpedia.org/resource/Kalmar,1797-09-10,
http://dbpedia.org/resource/Carl_Gustav_Witt,Carl Gustav Witt,http://dbpedia.org/resource/Berlin,1866-10-29,
http://dbpedia.org/resource/Carl_Gustav_Witt,Carl Gustav Witt,http://dbpedia.org/resource/Kingdom_of_Prussia,1866-10-29,
http://dbpedia.org/resource/Carl_H._Brans,Carl H. Brans,"http://dbpedia.org/resource/Dallas,_Texas",1935-12-13,
http://dbpedia.org/resource/Carl_H._Brans,Carl H. Brans,http://dbpedia.org/resource/Texas,1935-12-13,
http://dbpedia.org/resource/Carl_H._Eigenmann,Carl H. Eigenmann,http://dbpedia.org/resource/German_Confederation,1863-03-09,
http://dbpedia.org/resource/Carl_H._Eigenmann,Carl H. Eigenmann,http://dbpedia.org/resource/Flehingen,1863-03-09,
http://dbpedia.org/resource/Carl_H._Hermann,Carl Heinrich Hermann,http://dbpedia.org/resource/Bremerhaven,1898-06-17,
http://dbpedia.org/resource/Carl_Hamilton_Browning,Carl Hamilton Browning,http://dbpedia.org/resource/Scotland,1881-05-21,
http://dbpedia.org/resource/Carl_Hamilton_Browning,Carl Hamilton Browning,http://dbpedia.org/resource/Glasgow,1881-05-21,
http://dbpedia.org/resource/Carl_Harries,Carl Dietrich Harries,http://dbpedia.org/resource/German_Confederation,1866-08-05,
http://dbpedia.org/resource/Carl_Harries,Carl Dietrich Harries,http://dbpedia.org/resource/Luckenwalde,1866-08-05,
http://dbpedia.org/resource/Carl_Harries,Carl Dietrich Harries,http://dbpedia.org/resource/Kingdom_of_Prussia,1866-08-05,
http://dbpedia.org/resource/Carl_Heinrich_Stratz,Carl Heinrich Stratz,http://dbpedia.org/resource/Odessa,1858-06-14,
http://dbpedia.org/resource/Carl_Hellmuth_Hertz,Hellmuth Hertz,http://dbpedia.org/resource/Berlin,1920-10-15,
http://dbpedia.org/resource/Carl_Humann,Carl Humann,http://dbpedia.org/resource/Essen,1839-01-04,
http://dbpedia.org/resource/Carl_Jacob_Löwig,Carl Jacob Löwig,http://dbpedia.org/resource/Rhineland-Palatinate,1803-03-17,
http://dbpedia.org/resource/Carl_Jacob_Löwig,Carl Jacob Löwig,http://dbpedia.org/resource/French_First_Republic,1803-03-17,
http://dbpedia.org/resource/Carl_Jacob_Löwig,Carl Jacob Löwig,http://dbpedia.org/resource/Germany,1803-03-17,
http://dbpedia.org/resource/Carl_Jacob_Löwig,Carl Jacob Löwig,http://dbpedia.org/resource/Bad_Kreuznach,1803-03-17,
http://dbpedia.org/resource/Carl_Jockusch,Carl Groos Jockusch Jr.,http://dbpedia.org/resource/San_Antonio,1941-07-13,
http://dbpedia.org/resource/Carl_Jockusch,Carl Groos Jockusch Jr.,http://dbpedia.org/resource/Texas,1941-07-13,
http://dbpedia.org/resource/Carl_Johannes_Thomae,Carl Johannes Thomae,http://dbpedia.org/resource/North_German_Confederation,1840-12-11,
http://dbpedia.org/resource/Carl_Johannes_Thomae,Carl Johannes Thomae,http://dbpedia.org/resource/Laucha_an_der_Unstrut,1840-12-11,
http://dbpedia.org/resource/Carl_K._Seyfert,Carl Keenan Seyfert,http://dbpedia.org/resource/Cleveland,1911-02-11,
http://dbpedia.org/resource/Carl_Kelsey,Carl Kelsey,"http://dbpedia.org/resource/Grinnell,_Iowa",1870-09-02,
http://dbpedia.org/resource/Carl_Kelsey,Carl Kelsey,http://dbpedia.org/resource/Iowa,1870-09-02,
http://dbpedia.org/resource/Carl_Lange_(physician),Carl Georg Lange,http://dbpedia.org/resource/Denmark,1834-12-04,
http://dbpedia.org/resource/Carl_Lange_(physician),Carl Georg Lange,http://dbpedia.org/resource/Vordingborg,1834-12-04,
http://dbpedia.org/resource/Carl_Leverkus,Carl Leverkus,http://dbpedia.org/resource/Holy_Roman_Empire,1804-11-05,
http://dbpedia.org/resource/Carl_Leverkus,Carl Leverkus,http://dbpedia.org/resource/Wermelskirchen,1804-11-05,
http://dbpedia.org/resource/Carl_Leverkus,Carl Leverkus,http://dbpedia.org/resource/Duchy_of_Berg,1804-11-05,
http://dbpedia.org/resource/Carl_Ludwig,Carl Ludwig,http://dbpedia.org/resource/Witzenhausen,1816-12-29,
http://dbpedia.org/resource/Carl_Ludwig_Blume,Carl Ludwig Blume,http://dbpedia.org/resource/Braunschweig,1796-06-09,
http://dbpedia.org/resource/Carl_Ludwig_Blume,Carl Ludwig Blume,http://dbpedia.org/resource/Germany,1796-06-09,
http://dbpedia.org/resource/Carl_Ludwig_Koch,Carl Ludwig Koch,http://dbpedia.org/resource/Germany,1778-09-21,
http://dbpedia.org/resource/Carl_Ludwig_Koch,Carl Ludwig Koch,http://dbpedia.org/resource/Kusel,1778-09-21,
http://dbpedia.org/resource/Carl_Ludwig_Siegel,Carl Ludwig Siegel,http://dbpedia.org/resource/Berlin,1896-12-31,
http://dbpedia.org/resource/Carl_Ludwig_Siegel,Carl Ludwig Siegel,http://dbpedia.org/resource/German_Empire,1896-12-31,
http://dbpedia.org/resource/Carl_Ludwig_Sprenger,Carl Ludwig Sprenger,http://dbpedia.org/resource/Mecklenburg,1846-11-30,
http://dbpedia.org/resource/Carl_Ludwig_Sprenger,Carl Ludwig Sprenger,http://dbpedia.org/resource/Güstrow,1846-11-30,
http://dbpedia.org/resource/Carl_Magnus_von_Hell,Carl Magnus von Hell,http://dbpedia.org/resource/Germany,1849-09-08,
http://dbpedia.org/resource/Carl_Magnus_von_Hell,Carl Magnus von Hell,http://dbpedia.org/resource/Stuttgart,1849-09-08,
http://dbpedia.org/resource/Carl_Mannich,Carl Mannich,http://dbpedia.org/resource/Breslau,1877-03-08,
http://dbpedia.org/resource/Carl_Mannich,Carl Mannich,http://dbpedia.org/resource/Germany,1877-03-08,
http://dbpedia.org/resource/Carl_Munters,Carl Georg Munters,http://dbpedia.org/resource/Sweden,1897-03-22,
http://dbpedia.org/resource/Carl_Munters,Carl Georg Munters,http://dbpedia.org/resource/Kopparbergs_län,1897-03-22,
http://dbpedia.org/resource/Carl_Munters,Carl Georg Munters,http://dbpedia.org/resource/Dala-Järna,1897-03-22,
http://dbpedia.org/resource/Carl_Neuberg,Carl Neuberg,http://dbpedia.org/resource/Germany,1877-07-29,
http://dbpedia.org/resource/Carl_Neuberg,Carl Neuberg,http://dbpedia.org/resource/Hanover,1877-07-29,
http://dbpedia.org/resource/Carl_Neumann,Carl Neumann,http://dbpedia.org/resource/Province_of_Prussia,1832-05-07,
http://dbpedia.org/resource/Carl_Neumann,Carl Neumann,http://dbpedia.org/resource/Königsberg,1832-05-07,
http://dbpedia.org/resource/Carl_Nägeli,Carl Wilhelm von Nägeli,"http://dbpedia.org/resource/Kilchberg,_Zürich",1817-03-27,
http://dbpedia.org/resource/Carl_Porter_Duncan,Carl Porter Duncan,"http://dbpedia.org/resource/Presque_Isle,_Maine",1921-12-27,
http://dbpedia.org/resource/Carl_R._de_Boor,Carl-Wilhelm Reinhold de Boor,http://dbpedia.org/resource/Stolp,1937-12-03,
http://dbpedia.org/resource/Carl_R._de_Boor,Carl-Wilhelm Reinhold de Boor,http://dbpedia.org/resource/Nazi_Germany,1937-12-03,
http://dbpedia.org/resource/Carl_R._de_Boor,Carl-Wilhelm Reinhold de Boor,"http://dbpedia.org/resource/Słupsk,_Poland",1937-12-03,
http://dbpedia.org/resource/Carl_Rasch_(physician),Carl Rasch,http://dbpedia.org/resource/Copenhagen,1861-02-07,
http://dbpedia.org/resource/Carl_Ratner,Carl Ratner,http://dbpedia.org/resource/New_York_(state),1943-04-17,
http://dbpedia.org/resource/Carl_Remigius_Fresenius,Carl Remigius Fresenius,http://dbpedia.org/resource/Free_City_of_Frankfurt,1818-12-28,
http://dbpedia.org/resource/Carl_Rettenmeyer,Carl Rettenmeyer,"http://dbpedia.org/resource/Meriden,_Connecticut",1931-02-10,
http://dbpedia.org/resource/Carl_Robert_Osten-Sacken,Carl Robert Osten-Sacken,http://dbpedia.org/resource/Russian_Empire,1828-08-21,
http://dbpedia.org/resource/Carl_Robert_Osten-Sacken,Carl Robert Osten-Sacken,http://dbpedia.org/resource/St._Petersburg,1828-08-21,
http://dbpedia.org/resource/Carl_Rogers,Carl Rogers,"http://dbpedia.org/resource/Oak_Park,_Illinois",1902-01-08,
http://dbpedia.org/resource/Carl_Runge,Carl Runge,http://dbpedia.org/resource/German_Confederation,1856-08-30,
http://dbpedia.org/resource/Carl_Runge,Carl Runge,http://dbpedia.org/resource/Bremen_(city),1856-08-30,
http://dbpedia.org/resource/Carl_Sagan,Carl Sagan,http://dbpedia.org/resource/Brooklyn,1934-11-09,
http://dbpedia.org/resource/Carl_Scheibler,Carl Scheibler,http://dbpedia.org/resource/Germany,1827-02-16,
http://dbpedia.org/resource/Carl_Scheibler,Carl Scheibler,http://dbpedia.org/resource/Eupen,1827-02-16,
http://dbpedia.org/resource/Carl_Schorlemmer,Carl Schorlemmer,http://dbpedia.org/resource/German_Confederation,1834-09-30,
http://dbpedia.org/resource/Carl_Schorlemmer,Carl Schorlemmer,http://dbpedia.org/resource/Darmstadt,1834-09-30,
http://dbpedia.org/resource/Carl_Schotten,Carl Schotten (Karl Ludwig Johannes),http://dbpedia.org/resource/Germany,1853-07-12,
http://dbpedia.org/resource/Carl_Schotten,Carl Schotten (Karl Ludwig Johannes),http://dbpedia.org/resource/Marburg,1853-07-12,
http://dbpedia.org/resource/Carl_Seashore,Carl E. Seashore,http://dbpedia.org/resource/Sweden,1866-01-28,
http://dbpedia.org/resource/Carl_Shipp_Marvel,Carl Shipp Marvel,"http://dbpedia.org/resource/Waynesville,_Illinois",1894-09-11,
http://dbpedia.org/resource/Carl_Sofus_Lumholtz,Carl Lumholtz,http://dbpedia.org/resource/Union_between_Sweden_and_Norway,1851-04-23,
http://dbpedia.org/resource/Carl_Sofus_Lumholtz,Carl Lumholtz,http://dbpedia.org/resource/Fåberg,1851-04-23,
http://dbpedia.org/resource/Carl_Stål,Carl Stål,http://dbpedia.org/resource/Stockholm,1833-03-21,
http://dbpedia.org/resource/Carl_Størmer,Carl Størmer,http://dbpedia.org/resource/Skien,1874-09-03,
http://dbpedia.org/resource/Carl_Størmer,Carl Størmer,http://dbpedia.org/resource/Sweden-Norway,1874-09-03,
http://dbpedia.org/resource/Carl_Theodore_Liebermann,Carl Theodor Liebermann,http://dbpedia.org/resource/Berlin,1842-02-23,
http://dbpedia.org/resource/Carl_Troll,Carl Troll,http://dbpedia.org/resource/German_Empire,1899-12-24,
http://dbpedia.org/resource/Carl_Troll,Carl Troll,http://dbpedia.org/resource/Gabersee,1899-12-24,
http://dbpedia.org/resource/Carl_Wagner,Carl Wagner,http://dbpedia.org/resource/German_Empire,1901-05-25,
http://dbpedia.org/resource/Carl_Wagner,Carl Wagner,http://dbpedia.org/resource/Leipzig,1901-05-25,
http://dbpedia.org/resource/Carl_Wieman,Carl Edwin Wieman,"http://dbpedia.org/resource/Corvallis,_Oregon",1951-03-26,
http://dbpedia.org/resource/Carl_Wilhelm_Borchardt,Carl Borchardt,http://dbpedia.org/resource/Berlin,1817-02-22,
http://dbpedia.org/resource/Carl_Wilhelm_Borchardt,Carl Borchardt,http://dbpedia.org/resource/Kingdom_of_Prussia,1817-02-22,
http://dbpedia.org/resource/Carl_Wilhelm_Scheele,Carl Wilhelm Scheele,http://dbpedia.org/resource/Stralsund,1742-12-09,
http://dbpedia.org/resource/Carl_Wilhelm_Scheele,Carl Wilhelm Scheele,http://dbpedia.org/resource/Swedish_Pomerania,1742-12-09,
http://dbpedia.org/resource/Carl_Wilhelm_Wirtz,Carl Wilhelm Wirtz,http://dbpedia.org/resource/Krefeld,1876-08-24,
http://dbpedia.org/resource/Carl_Wiman,Carl Wiman,http://dbpedia.org/resource/Stockholm,1867-03-10,
http://dbpedia.org/resource/Carl_Woese,Carl Woese,"http://dbpedia.org/resource/Syracuse,_New_York",1928-07-15,
http://dbpedia.org/resource/Carl_Wunsch,Carl Isaac Wunsch,http://dbpedia.org/resource/United_States_of_America,1941-05-05,
http://dbpedia.org/resource/Carl_Wunsch,Carl Isaac Wunsch,http://dbpedia.org/resource/Brooklyn,1941-05-05,
http://dbpedia.org/resource/Carl_Zeiss,Carl Zeiss,http://dbpedia.org/resource/German_Confederation,1816-09-11,
http://dbpedia.org/resource/Carl_Zeiss,Carl Zeiss,http://dbpedia.org/resource/Weimar,1816-09-11,
http://dbpedia.org/resource/Carl_Zeiss,Carl Zeiss,http://dbpedia.org/resource/Grand_Duchy_of_Saxe-Weimar-Eisenach,1816-09-11,
http://dbpedia.org/resource/Carl_von_Linde,Carl von Linde,http://dbpedia.org/resource/Kingdom_of_Bavaria,1842-06-11,
http://dbpedia.org/resource/Carl_von_Rokitansky,Baron Carl von Rokitansky,http://dbpedia.org/resource/Hradec_Králové,1804-02-19,
http://dbpedia.org/resource/Carl_von_Rokitansky,Baron Carl von Rokitansky,http://dbpedia.org/resource/Kingdom_of_Bohemia,1804-02-19,
http://dbpedia.org/resource/Carl_von_Than,Carl von Than,http://dbpedia.org/resource/Austrian_Empire,1834-12-20,
http://dbpedia.org/resource/Carl_von_Than,Carl von Than,http://dbpedia.org/resource/Kingdom_of_Hungary_(1526–1867),1834-12-20,
http://dbpedia.org/resource/Carl_von_Than,Carl von Than,http://dbpedia.org/resource/Serbia,1834-12-20,
